code,product_name,ingredients_text,ingredients_tags,allergens_tags,traces_tags,lang
2403552003846,Formaggio Grana Padano In Scaglie,,,[],[],it
4060043162376,Pfannen Frikadellen Cilli Käse,,,[],[],de
4033154261153,Gemüsebrühe,,,[],[],de
2330703270157,Pâte à tartiner Noisette Cacao,,,[],[],fr
2107201510173,33 Herbals,,,[],[],en
7040514506561,Sjalottløk,"TIPS ER 19 ALV A SEASON Skrell sjalott øker enkelt: Kok opp vann, hai hel sjalottløk og la dem koke i opp til ett minutt. Legg dem over i isvann. Kutt litt av enden og klem løken ut av det ytterste skallet. Raskt, enkelt og helt tårefritt!","['nb:tips-er-19-alv-a-season-skrell-sjalott-øker-enkelt', 'nb:hai-hel-sjalottløk-og-la-dem-koke-i-opp-til-ett-minutt', 'nb:legg-dem-over-i-isvann', 'nb:kutt-litt-av-enden-og-klem-løken-ut-av-det-ytterste-skallet', 'nb:raskt', 'nb:enkelt-og-helt-tårefritt', 'nb:kok-opp-vann']",[],[],nb
7800007692726,Sjsjsjk,,,[],[],es
5941466001161,Olympia Compot Visine,,,[],[],en
6294017120293,NIDO 900g,,,[],[],en
5608726026783,Plane Sandwich,,,[],[],fr
8997025914288,hatari chocolate cream biscuit,,,[],[],en
84734000000,Harvest Apple Lattice Pie,,,[],[],fr
4780103112355,0158,,,[],[],ru
8024370065232,Sugo Al Tonno Fior Di Pasta,,,[],[],it
99999999,Fischdose - Kleinzeug ohne Etikett,PROuto Pão Alentejano Ppo-Seco e Integris INGEDIENTES: FARINHA de TRIGO tipo 65c (Portuga salura Pode onter vestígios de soja. Declaração Nutricional po Energia 1300/,"['en:prouto-pao-alentejano-ppo-seco-e-integris-ingedientes', 'en:farinha-de-trigo-tipo-65c', 'en:portuga-salura-pode-onter-vestigios-de-soja', 'en:declaracao-nutricional-po-energia-1300']",[],[],en
4061463960818,Chicken & Chorizo Traybake,,,[],[],en
814427000211,Chicken Seasoning,,,[],[],en
31400018166,Cooked Sausage,,,[],[],en
2388571002776,,,,[],[],es
7798061190596,Aceite de Oliva Virgen Extra,,,[],[],en
405915027485,Escalope de dinde,,,[],[],en
4061463563842,Pizza pocket,,,[],[],en
4006040132684,Balsamico Essig,,,[],[],de
6937623400075,劲仔厚豆干香辣味,,,[],[],en
4044628941242,Farfalle,,,[],[],de
7044610874937,"Ringnes Vørterøl 0,33l boks","Vann, maltet bygg, humle, karbondioksid, surhetsregulerende middel(melkesyre).","['en:vann', 'en:maltet-bygg', 'en:humle', 'en:karbondioksid', 'en:surhetsregulerende-middel', 'en:melkesyre']",[],[],en
20651954,Pangasiusfilet,,,[],[],en
5056090916887,Sneak Energy Spectral Surge,,,[],[],en
2268158010199,Tandoori Yogurt Chicken Breast,,,[],[],en
3770001258058,Chocolat paillasson lait noisette,,,[],[],en
604170032481,تمور الدوحة,,,[],[],es
7315120022485,Kafferep,"Sucre, chocolat (23 %) (sucre, pâte de cacao², beurre de cacao², émulsifiant [E322]), flocons d'avoine¹ (17%), margarine (matières grasses et huiles végétales [palme, palmiste, colza], eau, sel, émulsifiant [E471], arôme naturel, acidifant [E330]). farine de blé, poudre d'oeuf, poudres à lever (E500, E450, E503), amidon. Peut contenir du lait et des amandes.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:chocolate', 'en:oat-flakes', 'en:cereal', 'en:oat', 'en:margarine', 'en:wheat-flour', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:egg-powder', 'en:egg', 'en:e500', 'en:e450', 'en:e503', 'en:starch', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cocoa-butter', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:water', 'en:salt', 'en:natural-flavouring', 'en:flavouring', 'fr:acidifant', 'en:e322', 'en:palm-oil', 'en:palm-oil-and-fat', 'en:palm-kernel-oil', 'en:palm-kernel-oil-and-fat', 'en:colza-oil', 'en:rapeseed-oil', 'en:e471', 'en:e330']","['en:eggs', 'en:gluten']","['en:milk', 'en:nuts']",fr
8906112995413,5 Super Foods Bread,"Atta (Whole Wheat Flour), Super Foods Blend [Soy Flour (4.3%), Flax Seeds (0.7%), Sesame Seeds (0.4%), Rolled Oats (0.4%), Peanuts (0.3%)], Vital Wheat Gluten, Yeast, Sugar, lodized Salt, Refined Sunflower Oil, Vinegar, Bread Premix, Bread Improver.","['en:whole-wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:Super Foods Blend', 'en:Vital Wheat Gluten', 'en:yeast', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:lodized Salt', 'en:refined-sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:sunflower-oil', 'en:vinegar', 'en:Bread Premix', 'en:bread-improver', 'en:enhancer', 'en:soya-flour', 'en:vegetable', 'en:legume', 'en:pulse', 'en:soya', 'en:soya-bean', 'en:flax-seed', 'en:seed', 'en:flax', 'en:sesame-seeds', 'en:sesame', 'en:oat-flakes', 'en:oat', 'en:peanut', 'en:nut']","['en:gluten', 'en:peanuts', 'en:sesame-seeds', 'en:soybeans']",[],en
7441002448910,salsa de Tomate Richly,"water, sugar, tomato paste, modified starch (thickener), salt, maltodextrin (thickener), acetic acid (acidifier), spices and condiments, sodium erythorbate (antioxidant), msg (flavour enhancer), 0,1% sodium benzoate (preservative), potassium sorbate (preservative),","['en:water', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:tomato-concentrate', 'en:vegetable', 'en:fruit-vegetable', 'en:tomato', 'en:modified-starch', 'en:starch', 'en:salt', 'en:maltodextrin', 'en:e260', 'en:spice', 'en:condiment', 'en:e316', 'en:e621', 'en:e211', 'en:e202', 'en:thickener', 'en:acid', 'en:antioxidant', 'en:flavour-enhancer', 'en:preservative']",[],[],en
6191337100137,Freitag du Paradis Datteln naturelles deglet,,,[],[],de
331657650545092442526,"Ruby Tuesday, Classic BBQ Triple Play",undefined,['en:undefined'],[],[],en
57000012861,Tomato Ketchup,"Tomato paste (from fresh, ripe tomatoes), Sugar, Vinegar, Salt, Spices","['en:tomato-concentrate', 'en:vegetable', 'en:fruit-vegetable', 'en:concentrate', 'en:tomato', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:vinegar', 'en:salt', 'en:spice', 'en:condiment', 'en:from-fresh', 'en:ripe-tomatoes']",[],[],en
53230645,,,,[],[],en
811588030200,Red Maca Root Powder,Certified Organic Raw Red Maca Root,['en:raw-red-maca-root'],[],[],en
8019730097824,,,,[],[],it
853687004973,Passion Fruit Seedless Cubes,,,[],[],en
7802930005529,queso rayado vegano,,,[],[],es
25317385534,ROTISSERIE SEASONED TURKEY BREAST,"turkey breast, turkey broth, sea salt, potato starch, salt, rosemary extract, paprika, spices, dehydrated onion, garlic, sugar, gelatin, corn starch, parsley, celery extract","['en:turkey-breast', 'en:poultry', 'en:turkey', 'en:turkey-meat', 'en:broth', 'en:sea-salt', 'en:salt', 'en:potato-starch', 'en:starch', 'en:e392', 'en:paprika', 'en:condiment', 'en:spice', 'en:dehydrated-onion', 'en:vegetable', 'en:root-vegetable', 'en:onion-family-vegetable', 'en:onion', 'en:garlic', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:e428', 'en:corn-starch', 'en:parsley', 'en:herb', 'en:leaf-vegetable', 'en:celery', 'en:stalk-vegetable']","['en:celery', 'en:gelatin']",[],en
42800473554,"Totino'S, Buffalo Ranch Ranch Blasted Buffalo Style Chicken Rolls","Enriched Flour (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Tomato Puree (Water. Tomato Paste), Cooked White Chicken Meat (White Chicken Meat, Water, Modified Corn Starch, Soy Protein Isolate, Salt, Sodium Phosphate), Water, Imitation Mozzarella Cheese (Water, Palm Oil, Rennet Casein, Soybean Oil, Cellulose Powder, Potato Starch, Vital Wheat Gluten, Sodium Aluminum Phosphate, Potassium Chloride, Salt, Citric Acid, Potassium Sorbate [Preservative], Sodium Phosphate, Sodium Citrate, Titanium Dioxide [Artificial Color], Maltodextrin, Magnesium Oxide, Zinc Oxide, Riboflavin, Vitamin A Palmitate, Vitamin B12), Buffalo Style Sauce (Distilled Vinegar, Aged Cayenne Red Peppers, Salt, Water, Canola Oil, Spice, Xanthan Gum, Natural Flavor, Garlic Powder), Canola Oil. Contains 2% Or Less Of: Modified Corn Starch, Buttermilk, Modified Whey, Rehydrated Pasteurized Process Nonfat Mozzarella Cheese (Water, Nonfat Milk, Cheese Cultures, Salt, Enzymes, Citric Acid, Vitamin A Palmitate, Vitamin B6, Sodium Aluminum Phosphate, Sodium Citrate, Sodium Phosphate), Salt, Maltodextrin, Garlic Powder, Sugar, Spices, Defatted Soy Flour, Onion Powder, Dried Blue Cheese (Milk, Cheese Cultures, Salt, Enzymes), Tomato Powder, Yeast Extract, Dried Vinegar, Methylcellulose, Corn Starch, Cultured Nonfat Milk, Dextrose, Natural Flavor, Lactic Acid, Color (Paprika Extract, Red 40 Lake, Tumeric Extract, Titanium Dioxide, Red 40, Blue 1, Yellow 5), Rehydrated Enzyme Modified Cheese (Water, Milk, Cheese Cultures, Salt, Enzymes), Tbhq (Preservative).","['en:flour', 'en:tomato-puree', 'en:vegetable', 'en:fruit-vegetable', 'en:tomato', 'en:white-chicken-meat', 'en:poultry', 'en:chicken', 'en:chicken-meat', 'en:water', 'en:imitation-mozzarella-cheese', 'en:buffalo-style-sauce', 'en:canola-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:contains-2-and-less-of', 'en:buttermilk', 'en:dairy', 'en:whey', 'en:rehydrated-pasteurized-process-nonfat-mozzarella-cheese', 'en:salt', 'en:maltodextrin', 'en:garlic', 'en:root-vegetable', 'en:onion-family-vegetable', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:spice', 'en:condiment', 'en:soya-flour', 'en:legume', 'en:pulse', 'en:soya', 'en:soya-bean', 'en:onion', 'en:blue-cheese', 'en:cheese', 'en:yeast-extract', 'en:yeast', 'en:vinegar', 'en:e461', 'en:corn-starch', 'en:starch', 'en:cultured-nonfat-milk', 'en:dextrose', 'en:monosaccharide', 'en:glucose', 'en:natural-flavouring', 'en:flavouring', 'en:e270', 'en:colour', 'en:rehydrated-enzyme-modified-cheese', 'en:e319', 'en:wheat-flour', 'en:cereal', 'en:wheat', 'en:cereal-flour', 'en:e375', 'en:iron', 'en:minerals', 'en:thiamin-mononitrate', 'en:thiamin', 'en:e101', 'en:folic-acid', 'en:folate', 'en:tomato-concentrate', 'en:modified-corn-starch', 'en:modified-starch', 'en:soy-protein-isolate', 'en:protein', 'en:plant-protein', 'en:soy-protein', 'en:e339', 'en:palm-oil', 'en:palm-oil-and-fat', 'en:rennet-casein', 'en:soya-oil', 'en:vegetable-oil', 'en:e460', 'en:potato-starch', 'en:vital-wheat-gluten', 'en:e541', 'en:e508', 'en:e330', 'en:e202', 'en:sodium-citrate', 'en:sodium', 'en:e171', 'en:e530', 'en:zinc-oxide', 'en:zinc', 'en:retinyl-palmitate', 'en:vitamins', 'en:vitamin-a', 'en:vitamin-b12', 'en:distilled-vinegar', 'en:aged-cayenne-red-peppers', 'en:e415', 'en:skimmed-milk', 'en:milk', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture', 'en:enzyme', 'en:vitamin-b6', 'en:e160c', 'en:e129', 'en:tumeric-extract', 'en:e133', 'en:e102', 'en:preservative']","['en:gluten', 'en:milk', 'en:soybeans']",[],en
15622884,soda ginger,,,[],[],en
4960095020207,Green Pea Cracker,,,[],[],en
810030518426,Pre-Workout Cherry Twist,,,[],[],en
810035972018,"Ranch Popped Protein Chips, Ranch",,,[],[],en
10871890762987,Cordon Blue Met Kalkoenham,,,[],[],nl
4751002740666,Užava Vieglais alus,,,[],[],ru
8718452777242,Fijngesneden IJsbergsla,IJsbergsla,"['en:iceberg-lettuce', 'en:vegetable', 'en:leaf-vegetable', 'en:salad', 'en:lettuce']",[],[],nl
4252008401860,kekse,,,[],[],de
3017800510872,Poivrons jaunes,"Poivrons jaunes (73%), huile de colza, fibre de pois, sucre, concentré de jus de citron, purée d'ail, sel, curcuma en poudre.","['en:poivrons-jaunes', 'en:huile-de-colza', 'en:fibre-de-pois', 'en:sucre', 'en:concentre-de-jus-de-citron', 'en:puree-d-ail', 'en:sel', 'en:curcuma-en-poudre']",[],[],en
244064608905,Boneless Skinless Chicken Breast,,,[],[],en
5099839735462,Granola Protein caramel yogurt,,,[],[],en
4065019127618,Honing beertjes Drop,,,[],[],nl
2234408003570,Filetlapjes,,,[],[],nl
2167626012607,Rindshuftsteak,,,[],[],de
9319864027223,Hot Pot Wide Glass Noodle,,,[],[],en
4068706575372,Hähchen Oberkeulen Steaks,,,[],[],de
8022351023165,schiacciata multicereali,,,[],[],it
5059944693682,Hummus Sweet Pepper And Chili,,,[],[],en
3700195101069,,,,[],[],fr
3228022210062,Emmentaler,,,[],[],fr
847589041167,Peach Sport Drink Mix,,,[],[],en
8699141113001,امادا ستارز 24 حبة,,,[],[],es
400966414079,Kinder kiaušinis,,,[],[],lt
2347959344259,Jong belegen boerenkaas 48+,,,[],[],en
4901625316490,Corn Puff Coated With Chocolate,,,[],[],en
8904089993968,Butter milk,,,[],[],en
5906936677789,Ryż Dziki,,,[],[],pl
2352431306670,Kaas Jong Belegen,,,[],[],nl
3447865400243,,,,[],[],en
7802910008878,Vegetal Sabor Chocolate,,,[],[],es
8033520548068,pistacchio in guscio,,,[],[],it
810186090494,Ekkovision Tiramasu,,,[],[],en
5412514938253,,"na E Torillas a hana de trigo Ing dientes: haTRIGO (65%) agua, eltes gras vegeles (acelte palma, te de nabinestabilizantes E466, gas cante (E450, E500), acnte wedlá (E296), con ervades (E282, E202), sal emulgente (71), fba de AVENA, agente de tratamiento da (E920). Envasado en atmósfera patectora. Conservar a temperatura amente. Una vez abiertas, consumir Inmetamente, o conservar por un máximo de 3 as, cubiertas en la nevera. te de - Tortillas de farine de blé rédients: farine de BLE (65%), eau, hulles ses végétales (huile de palme, hulle stabilisants (E422, E466, E412) poudres lever (E450, E500), acidifiant 2961 p servateurs (E282, E202), sel émulsifiant (E471), fibre d'AVOINE, agent de traitement de la farine (E920). Conditionné ous atmosphère protectrice. Conserver à mpérature ambiante. Après ouverture, Commer immédiatement ou les conser ver x. 3 jours couvertes dans le frigidaire cilje od pšeničnog brašna Sasta PŠENIČNO brašno (65%), voda, jina ulja i masnoće (palmino ulje, repičino e), stabilizatori (E422, E466, E412), tvari za ee rahljenje (E450, E500), kiselina (E296), konzer Vansi (E282, E202), sol, emulgator (E471) ZOBENA vlakna, tvar za tretiranje brašna (E920). Pakirano u kontroliranoj atmosfer Cuvati na sobnoj temperaturi. Nakon otvaranja potrošiti odmah ili čuvati pokriveno u hladnjaku najviše 3 dana. Distributer za HR: Action Croatia do.o, Ulica grada Vukovara 269, 10000 Zagreb, +38518848840 sifie ture. or in a IT-Tortillas con farina di frumento Ingredienti: farina di FRUMENTO (65%), acqua, oli e grassi vegetali (ollo di palma, olio di ravizzone), stabilizzanti (E422, E466, E412) agenti levitanti (E450, E500), acidificante (E296) conservanti (E282, E202) sale, emulsionante (E471) fibra di AVENA, agenti di trattamento della farina (E920). Confezionato in atmosfera protettiva Conservare a temperature ambiente. Una volta aperte, consumare subito o conservare in frigorifero per un massimo di 3 giorni tenendole coperte PT-Tortilha de farinha de trigo SK-T Zložen voda olej, m E46E kys Ingredientes: farinha de TRIGO (65) água, deos e gorduras vegetals (oleo de palma, oleo de nabirha estabilizadores (E422, E466, E412) levedantes (E450, E500), acidificante (E296), conservantes. (E282, E202), sal, emulsionante (E471) fibra de AVEIA agente de tratamento da farinha (E920) Embalado em atmosfera protetora. Conservara temperatura ambiente. Após a abertura consumir Bale Imediatamente ou conservar durante máx. 3 dias cobertas no frigorifico RO-Tortilla din faina de grau Ingrediente: faina de GRAU (85%) apa, uleturi şi grasimi vegetale (ulei de palmier, ulel vegetal de rapital stabilizatori (E422, E468, E4121 plantagenti de afinare (E450, E500), acidifiant (296) Pellicola: 7 (Plastica). Raccolta differenziata Verifica le disposizioni del tuo comune. NL-Tortillas van tarwebloem Ingredienter: TARWEBLOEM (65%) water, aardige oliën en vetten (palmolie, raapzaadolie) stabilisatoren (E422, E46, E412) rsmiddelen (E450, E500 voedingsauur (E296), conserveer middelen (£282, E202) zout, emulgator (E471) HAVERVEZEL, meelverbeteraan (E920) Verpakt onder beschermende atmosfeer. Bewaren op kamertemperatuur. Ne opening in de koelkast bewaren in gesloten verpakking gedurende maximum 3 dagen PL-Tortille z mąki pszennej Skladnikt: maka PSZENNA (65%) woda oleje i tluszcze roślinne (olej palmowy, olej rzepakowy), stabilizatory (E422, E466, E412) substancje spulchniająca (E450, E500), kwas (E296) substancje konserwująca (E282, E202) sol emulgator (E471) blomnik OWSIANY, środek do przetwarzania maki (E920) Pakowano watmosferze ochronnej. Przechowywać w temperaturze pokojowej. Po otwarciu natychmiast spożyć lub przechowywać pod przykryciem w lodówce nie dłużej niż 3 dnt CHE NAHRWERTE/AVERAGE NUTRITIONAL VALUES/INFORMACIÓN NUTRICIONAL MEDIA/ ES/PROSJEČNE HRANJIVE VRIJEDNOSTI/VALORI NUTRITIVI MEDI/ ARTOŚĆ ODŻYWCZA/VALORES NUTRICIONAIS MÉDIOS/ OVÉ ÚDAJE/POVPREČNA HRANILNA VREDNOST conservant (E282, E202), sare, emulsifiant (E471) fibre de","['nl:eltes gras vegeles', 'nl:acelte palma', 'nl:te de nabinestabilizantes e466', 'nl:gas cante', 'nl:acnte wedlá', 'nl:con ervades', 'nl:Una vez abiertas', 'nl:o conservar por un máximo de 3 as', 'nl:te de', 'nl:eau', 'nl:hulles ses végétales', 'nl:huile de palme', 'nl:hulle stabilisants', 'nl:poudres lever', 'nl:acidifiant 2961 p servateurs', 'nl:sel émulsifiant', ""nl:fibre d'AVOINE"", 'nl:Conditionné ous atmosphère protectrice', 'nl:Conserver à mpérature ambiante', 'nl:Après ouverture', 'nl:voda', 'nl:jina ulja i masnoće', 'nl:stabilizatori', 'nl:kiselina', 'nl:konzer Vansi', 'nl:sol', 'en:e471', 'nl:tvar za tretiranje brašna', 'nl:Pakirano u kontroliranoj atmosfer Cuvati na sobnoj temperaturi', 'nl:Distributer za HR', 'nl:Ulica grada Vukovara 269', 'nl:10000 Zagreb', 'nl:+38518848840 sifie ture', 'nl:acqua', 'nl:oli e grassi vegetali', 'nl:stabilizzanti', 'nl:acidificante', 'nl:conservanti', 'nl:sale', 'nl:emulsionante', 'nl:Una volta aperte', 'nl:deos e gorduras vegetals', 'nl:oleo de palma', 'nl:oleo de nabirha estabilizadores', 'nl:levedantes', 'nl:conservantes', 'en:shorea-robusta-seed-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'nl:Embalado em atmosfera protetora', 'nl:uleturi şi grasimi vegetale', 'nl:ulei de palmier', 'nl:ulel vegetal de rapital stabilizatori', 'en:e422', 'en:e468', 'nl:acidifiant', 'nl:Pellicola', 'en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:water', 'nl:E46', 'en:e412', 'en:e450', 'nl:e500 voedingsauur', 'en:salt', 'en:oat-fibre', 'en:fiber', 'en:oat', 'en:vegetable-fiber', 'nl:meelverbeteraan', 'nl:olej rzepakowy', 'nl:stabilizatory', 'nl:substancje spulchniająca', 'nl:kwas', 'nl:substancje konserwująca', 'nl:sol emulgator', 'nl:blomnik OWSIANY', 'nl:środek do przetwarzania maki', 'nl:Pakowano watmosferze ochronnej', 'nl:Przechowywać w temperaturze pokojowej', 'nl:Po otwarciu natychmiast spożyć lub przechowywać pod przykryciem w lodówce nie dłużej niż 3 dnt CHE NAHRWERTE', 'nl:AVERAGE NUTRITIONAL VALUES', 'nl:INFORMACIÓN NUTRICIONAL MEDIA', 'nl:ES', 'nl:PROSJEČNE HRANJIVE VRIJEDNOSTI', 'nl:VALORI NUTRITIVI MEDI', 'nl:ARTOŚĆ ODŻYWCZA', 'nl:VALORES NUTRICIONAIS MÉDIOS', 'nl:OVÉ ÚDAJE', 'nl:POVPREČNA HRANILNA VREDNOST conservant', 'nl:sare', 'nl:emulsifiant', 'nl:fibre de', 'en:e500', 'en:e296', 'en:e282', 'en:e202', 'en:e466', 'nl:palmino ulje', 'nl:repičino e', 'en:e920', 'nl:Action Croatia do.o', 'nl:ollo di palma', 'nl:olio di ravizzone', 'nl:296', 'nl:7', 'nl:Plastica']",['en:gluten'],[],nl
771159000189,Muffuletta,,,[],[],fr
810164380210,Hydration Electrolyte Blend Peach Nectarine,,,[],[],en
3760059946038,,,,[],[],fr
8324001551456,Miel fleurs,,,[],[],fr
10510377,Kräuterbutter,"76% Butter, Wasser, 4,1% Zwiebein, 3,1% % Petersilie, 3,0% Schnittlauch, 1,2% Speisesalz,
Gewürze, 
Kaliumsorbat;
0,1 % Liebstöckel,
0,03% Sonnenblumenöl,
Zucker,
natürliches Aroma,
Säuerungsmittel: Citronensäure.","['en:butter', 'en:dairy', 'en:water', 'de:zwiebein', 'en:parsley', 'en:vegetable', 'en:herb', 'en:leaf-vegetable', 'en:chives', 'en:root-vegetable', 'en:onion-family-vegetable', 'en:salt', 'en:spice', 'en:condiment', 'en:e202', 'en:lovage', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:natural-flavouring', 'en:flavouring', 'en:acid', 'en:e330']",['en:milk'],[],de
22742759,Mila yogurt senza lattosio,,,[],[],it
22200940207,حق ازغان,"PROPYLENE GLYCOL, WATER, SODIUM STEARATE, FRAGRANCE, SODIUM CHLORIDE, STEARYL ALCOHOL, TETRASODIUM EDTA, BLUE 1, YELLOW 5","['en:e490', 'en:water', 'en:sodium-stearate', 'en:fragrance', 'en:sodium-chloride', 'en:minerals', 'en:sodium', 'en:stearyl-alcohol', 'en:tetrasodium-edta', 'en:e133', 'en:e102']",[],[],es
6111260591932,SAUCISSE POULET MONTBELIARD NATURE PREMIUM (260gr),,,[],[],fr
6281105798397,baja,,,[],[],en
7318690142027,Köttbuljong,,,[],[],sv
8594003463389,,,,[],[],uk
7340191173491,Choco Drink,"Sukker, fettredusert kakaopulver* 18% (kakaobønner: Utenfor EU (Vest-Afrika og/eller Sør-Amerika)), dekstrose, emulgator (E 322), salt, aroma. Kan inneholde spor av melk. *Rainforest Alliance sertifisert, ra.org","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:dextrose', 'en:monosaccharide', 'en:glucose', 'en:emulsifier', 'en:salt', 'en:flavouring', 'nb:ra-org', 'nb:kakaobønner', 'en:e322', 'nb:utenfor-eu', 'nb:vest-afrika-og-sør-amerika']",[],['en:milk'],nb
2142829020352,Butterflied Beef,,,[],[],en
8999999576950,Royco Saus Tiram 275G,,,[],[],en
5941000003347,,,,[],[],en
215546150489,Pintade farcie,,,[],[],fr
20601421288,Garlic Hummus,,,[],[],en
743966019296,mag3,,,[],[],en
4008960228065,Valge Juust,,,[],[],et
6942836725709,Cookies ‘N’ Creme – Flat White,,,[],[],en
2526011007350,carnati cabanos,,,[],[],en
9369998241286,,,,[],[],en
6271011501037,Funny Face Ice Cream,,,[],[],en
8719587145548,AH Omega 3 visolie softgels 1000mg,"Visolie, rundergelatine, bevochtigingsmiddel (glycerol [E422]), water, antioxidant (alfa-tocoferol [E307]).","['en:fish-oil', 'en:oil-and-fat', 'en:oil', 'en:beef-gelatin', 'en:animal', 'en:beef', 'en:e428', 'en:humectant', 'en:water', 'en:antioxidant', 'en:e422', 'en:e307']",['en:fish'],[],nl
230862201745,まろやかな味わい若どりレバー焼,,,[],[],ja
3770012986377,India Pale Ale,,,[],[],fr
5099874026945,Ham Fille,,,[],[],en
5285004277039,Nix healthy snack,,,[],[],en
3560071523541,Sirop de Violette de Provence,"Sucre (origine France), eau, arôme naturel de violette (contient de l'extrait de violette de Provence), acidifiant : acide citrique, concentré de carotte pourpre, colorant : bleu brillant FCF.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:water', 'fr:arôme naturel de violette', 'en:acid', 'en:concentrated-black-carrot', 'en:vegetable', 'en:root-vegetable', 'en:taproot-vegetable', 'en:carrot', 'en:e163', 'en:black-carrot', 'en:colour', ""fr:contient de l'extrait de violette"", 'en:e330', 'en:e133']",[],[],fr
709993307089,Natureland Protein Cookie,,,[],[],en
3760283196018,THE VERT cerise Japenaise,,,[],[],fr
896139001489,Snickerdoodle Blondie,,,[],[],en
20307684,Kipschnitzel Gegaard,,,[],[],de
2374634315808,Tītara pusstilbs ar grauzdētiem sīpoliem un saldo krējumu,,,[],[],en
223318602098,,,,[],[],en
8582113593461,Sans morceaux,,,[],[],fr
1000000123623,sirop a la rose,,,[],[],fr
383810041853,Chili Bean Dip Small,,,[],[],en
80816614,Borotalco Soft Deodorant Roller,,,[],[],nl
2537851010837,carnati gratarel Elit,,,[],[],en
850082111220,Sparkling Protein Drink,"Carbonated, water, whey, protein isolate, collagen, peptides L – Malic acid citric acid, Phosophoric acid, natural flavors, sucralose, sodium benzoate, potassium sorbet, milk","['en:Carbonated', 'en:water', 'en:whey', 'en:dairy', 'en:protein isolate', 'en:collagen', 'en:peptides L', 'en:Malic acid citric acid', 'en:Phosophoric acid', 'en:natural-flavouring', 'en:flavouring', 'en:e955', 'en:e211', 'en:potassium sorbet', 'en:milk']",['en:milk'],[],en
7041614023729,Brix Valmue,,,[],[],nb
29837946,Galettes Riz Complet,,,[],[],en
8595681101389,Сьомга филе Кауфланд,,,[],[],en
467533,BBQ-bestek-0467533,,,[],[],nl
3256220207935,Bière GUESTY saveur pêche 0° 6x27.5cl,"Eau, bière sans alcool 12% (eau, MALT D'ORGE, houblon, extrait de houblon), jus de pêche à base de concentré 3,5%, sucre, MALT D'ORGE, sirop de sucre inverti, acidifiant : acide citrique, arôme naturel, extrait de MALT D'ORGE, stabilisant : gomme arabique, houblon, dioxyde de carbone.","['en:water', 'fr:bière sans alcool', 'en:peach', 'en:fruit', 'en:prunus-species-fruit', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:malted-barley', 'en:cereal', 'en:malt', 'en:invert-sugar-syrup', 'en:monosaccharide', 'en:syrup', 'en:invert-sugar', 'en:sugar-syrup', 'en:e330', 'en:natural-flavouring', 'en:flavouring', 'en:barley-malt-extract', 'en:e414', 'en:hops', 'en:plant', 'en:e290', 'en:hop-extract']",['en:gluten'],[],fr
2511349003037,Diana Toba rustica,,,[],[],en
5010437348472,Country crisp,,,[],[],fr
8413585038573,Gbocci Patata Rellenos De Queso,,,[],[],es
6612124,Kipfrikandellen,,,[],[],nl
465284,LED-filament lamp-0465284,,,[],[],nl
8595564525035,PORRIDGE BEEREN,,,[],[],en
6253808730424,Ice Cream,,,[],[],en
4069365842737,Spicy Mango Lemonade,,,[],[],en
8719797509222,Cheetos,,,[],[],fr
5400141888362,gemarineerde aardappelen,,,[],[],nl
5214817,Thyme Leaves,,,[],[],en
7441000504533,Queso Monte Rico,,,[],[],es
3800115381028,,,,[],[],bg
3760023263161,Rillettes,,,[],[],fr
8697435860235,,15 adet L boy yumurta,['tr:15 adet L boy yumurta'],['en:eggs'],[],en
91161239,Sea Salt Popcorn,,,[],[],en
2246584105221,Tomme du Châtellard,,,[],[],fr
5290098000630,,,,[],[],el
